"157c7b9749a25c99","4.0","11.0","0.0","15.0"
"157c76b04209e0c8","3.0","5.0","1.0","9.0"
"157bf0ba26507bf8","1.0","3.0","0.0","4.0"
"157bee700554f857","2.0","3.0","1.0","6.0"
"1589397a64e4fea4","2.0","2.0","0.0","4.0"
"157bf3b175b0c07a","0.0","1.0","0.0","1.0"
"157beda1e42aef43","8.0","36.0","5.0","49.0"
"15850aa427e14313","1.0","4.0","1.0","6.0"
"15800a78800d6317","2.0","6.0","0.0","8.0"
"157fc9d7ec8ba678","1.0","0.0","0.0","1.0"
"157ce8c1a2e07cf7","0.0","1.0","0.0","1.0"
"157c8a8a9d316a52","0.0","1.0","1.0","2.0"
"157c4f6537eedcaa","2.0","8.0","2.0","12.0"
"157c0dc826707e28","2.0","6.0","0.0","8.0"
"1587cb5687e296c6","1.0","2.0","1.0","4.0"
"1585e42c4aad9871","1.0","3.0","2.0","6.0"
"158595e8e6237930","0.0","1.0","0.0","1.0"
"1585376c4f542f91","1.0","1.0","1.0","3.0"
"157de3e6a964a876","2.0","13.0","2.0","17.0"
"157db2571a556b9b","0.0","1.0","0.0","1.0"
"157c22c376b0e25b","0.0","1.0","0.0","1.0"
"15818867221d63f3","0.0","1.0","0.0","1.0"
"157eb110dd8f3581","0.0","2.0","0.0","2.0"
"157e3a5e4b3c1c8e","1.0","2.0","1.0","4.0"
"157d63b51ed39388","0.0","3.0","0.0","3.0"
"157d3016e6cb6a97","0.0","2.0","1.0","3.0"
"157d07d00c0c77f5","1.0","1.0","0.0","2.0"
"157bf67d85a12fa5","2.0","9.0","0.0","11.0"
"157bf03581a2b9b6","0.0","1.0","0.0","1.0"
"158217435b5efc8a","4.0","33.0","4.0","41.0"
"157e6c294f65fff1","0.0","3.0","1.0","4.0"
"157c43f62a8c1b50","1.0","4.0","1.0","6.0"
"1587d0c76d6b3430","4.0","7.0","0.0","11.0"
"1580b83938e26e97","1.0","6.0","1.0","8.0"
"157e3ab0fe23ec7e","2.0","10.0","5.0","17.0"
"157d53f01870287c","0.0","2.0","0.0","2.0"
"157c5bff0abd524e","1.0","7.0","1.0","9.0"
"157c1a561e5079fd","1.0","7.0","1.0","9.0"
"1585bbb3a769f9ad","1.0","3.0","1.0","5.0"
"1584de8aa4cc95f8","5.0","1.0","1.0","7.0"
"157dd15948a84b86","0.0","6.0","1.0","7.0"
"157d751e6f3b77f5","1.0","7.0","3.0","11.0"
"157cb4f8c09dd753","0.0","2.0","0.0","2.0"
"157c1fca01a1b3d6","2.0","6.0","1.0","9.0"
"157c1c8915a33a56","0.0","3.0","1.0","4.0"
"1587cb632792fa36","1.0","5.0","1.0","7.0"
"1585e1580eca5f3b","5.0","7.0","1.0","13.0"
"1585960d08066501","0.0","1.0","0.0","1.0"
"158515cd746972f1","4.0","6.0","0.0","10.0"
"157fd910a1092df2","1.0","4.0","1.0","6.0"
"157dd68d921f0959","1.0","2.0","1.0","4.0"
"157d7782376a20f0","2.0","2.0","0.0","4.0"
"157c1adbf66182ec","1.0","6.0","1.0","8.0"
"157c07061bcaf692","0.0","1.0","0.0","1.0"
"157bfdbe2acf4770","4.0","23.0","3.0","30.0"
"15878aa4dc1ad8a6","2.0","8.0","0.0","10.0"
"1587213764b32ee9","3.0","5.0","0.0","8.0"
"15868a49b06ec220","2.0","5.0","2.0","9.0"
"158596453a075416","1.0","2.0","2.0","5.0"
"158573f38c795a39","3.0","8.0","0.0","11.0"
"1582fd38586b7a4c","4.0","3.0","0.0","7.0"
"15822413811a783a","2.0","4.0","1.0","7.0"
"157d95af6e99867c","0.0","1.0","0.0","1.0"
"157d8bb33b83ba90","1.0","4.0","0.0","5.0"
"157d227b34d050d6","2.0","4.0","4.0","10.0"
"157caf7392be6d01","0.0","1.0","1.0","2.0"
"157ca95370ceb856","1.0","6.0","3.0","10.0"
"157c452572a8ffd1","0.0","2.0","0.0","2.0"
"157c372420e8db16","3.0","3.0","1.0","7.0"
"157be8e722a791cc","2.0","7.0","1.0","10.0"
"157ba94178c30301","15.0","35.0","3.0","53.0"
"158de620ed1560df","3.0","5.0","0.0","8.0"
"15876fbe20af0a92","3.0","4.0","2.0","9.0"
"1585f82e6dddc46b","3.0","16.0","1.0","20.0"
"158454ca0d7ff533","6.0","13.0","2.0","21.0"
"15844ffe65ed43be","12.0","14.0","4.0","30.0"
"157fa5894898eeff","1.0","3.0","1.0","5.0"
"157f3e60d838a982","1.0","0.0","0.0","1.0"
"157f273ab41b5da7","1.0","2.0","1.0","4.0"
"157ea9561b10938e","6.0","11.0","1.0","18.0"
"157df99742fa7b1c","1.0","1.0","0.0","2.0"
"157cc5a99b2456aa","2.0","5.0","1.0","8.0"
"157c63c5868d58be","0.0","1.0","0.0","1.0"
"157c45f797eb51d2","2.0","2.0","1.0","5.0"
"157c398afa4909aa","0.0","1.0","0.0","1.0"
"158c9a9293b75b08","1.0","0.0","0.0","1.0"
"15863319746289a8","6.0","29.0","0.0","35.0"
"1580416e865de3e1","0.0","1.0","0.0","1.0"
"158013b7ed8655be","1.0","2.0","1.0","4.0"
"157e2142ada7decb","0.0","11.0","1.0","12.0"
"157d0f1a16761509","0.0","2.0","0.0","2.0"
"157d0f0a23a58c0b","0.0","1.0","0.0","1.0"
"157cdc6435b99b7a","1.0","4.0","2.0","7.0"
"1585385f087aa2b8","4.0","12.0","0.0","16.0"
"15827db9faa1ef40","0.0","4.0","0.0","4.0"
"157c3438cbd36a28","0.0","1.0","0.0","1.0"
"157c129c0d97c615","1.0","6.0","1.0","8.0"
"158517c51e65f1b0","1.0","7.0","0.0","8.0"
"157d8acdc5bea74c","0.0","2.0","0.0","2.0"
"157c8a554012e1d7","2.0","5.0","0.0","7.0"
"157c52f16652ea0a","2.0","0.0","0.0","2.0"
"158cf792f4da4113","2.0","11.0","2.0","15.0"
"1584a06b9c1ffafb","1.0","5.0","0.0","6.0"
"15849553e58851c3","1.0","4.0","0.0","5.0"
"158143a360d198e4","0.0","1.0","0.0","1.0"
"157de65ca7b9e52a","0.0","4.0","0.0","4.0"
"157c4e33c8bc119c","0.0","1.0","0.0","1.0"
"157c1cfedc618bb8","0.0","4.0","1.0","5.0"
"157c170cfad89c8e","1.0","2.0","0.0","3.0"
"157ba794f63a1d19","5.0","11.0","3.0","19.0"
"158745142dded8ff","3.0","7.0","0.0","10.0"
"158578ef6c6c6e6b","3.0","2.0","1.0","6.0"
"1584f00327fc961b","1.0","2.0","0.0","3.0"
