"738","3.0","5.0","6.0","14.0"
"740","0.0","1.0","1.0","2.0"
"741","0.0","2.0","0.0","2.0"
"742","0.0","7.0","0.0","7.0"
"743","0.0","1.0","3.0","4.0"
"744","1.0","5.0","1.0","7.0"
"745","1.0","5.0","0.0","6.0"
"746","1.0","4.0","0.0","5.0"
"747","0.0","6.0","0.0","6.0"
"750","1.0","1.0","1.0","3.0"
"751","0.0","7.0","0.0","7.0"
"752","1.0","1.0","2.0","4.0"
"753","3.0","7.0","4.0","14.0"
"754","2.0","4.0","1.0","7.0"
"757","0.0","2.0","1.0","3.0"
"758","0.0","1.0","1.0","2.0"
"759","0.0","2.0","0.0","2.0"
"761","0.0","2.0","0.0","2.0"
"762","20.0","25.0","7.0","52.0"
"763","1.0","1.0","0.0","2.0"
"764","1.0","4.0","0.0","5.0"
"765","5.0","3.0","0.0","8.0"
"767","1.0","0.0","0.0","1.0"
"768","3.0","4.0","0.0","7.0"
"769","3.0","8.0","1.0","12.0"
"772","1.0","1.0","1.0","3.0"
"773","7.0","7.0","5.0","19.0"
"775","22.0","24.0","8.0","54.0"
"777","0.0","1.0","0.0","1.0"
"778","0.0","2.0","0.0","2.0"
"779","1.0","0.0","0.0","1.0"
"780","1.0","0.0","0.0","1.0"
"781","0.0","1.0","0.0","1.0"
"783","1.0","2.0","1.0","4.0"
"785","3.0","0.0","2.0","5.0"
"786","1.0","0.0","0.0","1.0"
"787","0.0","1.0","0.0","1.0"
"788","2.0","3.0","0.0","5.0"
"789","0.0","0.0","1.0","1.0"
"790","1.0","0.0","0.0","1.0"
"791","1.0","3.0","1.0","5.0"
"792","0.0","0.0","1.0","1.0"
"793","2.0","0.0","0.0","2.0"
"794","0.0","0.0","1.0","1.0"
"795","3.0","2.0","0.0","5.0"
"796","0.0","0.0","1.0","1.0"
"797","0.0","1.0","0.0","1.0"
"798","1.0","0.0","0.0","1.0"
"799","1.0","0.0","0.0","1.0"
"800","0.0","0.0","1.0","1.0"
"801","0.0","0.0","2.0","2.0"
"803","0.0","0.0","1.0","1.0"
"804","0.0","2.0","0.0","2.0"
"805","0.0","1.0","1.0","2.0"
"806","0.0","5.0","0.0","5.0"
"807","4.0","2.0","1.0","7.0"
"808","0.0","0.0","1.0","1.0"
"809","15.0","30.0","0.0","45.0"
"810","5.0","8.0","6.0","19.0"
"811","5.0","7.0","5.0","17.0"
"812","2.0","3.0","1.0","6.0"
"813","1.0","1.0","0.0","2.0"
"814","12.0","17.0","9.0","38.0"
"816","1.0","1.0","2.0","4.0"
"817","1.0","0.0","0.0","1.0"
"820","1.0","2.0","0.0","3.0"
"822","0.0","1.0","0.0","1.0"
"823","1.0","0.0","0.0","1.0"
"824","1.0","1.0","1.0","3.0"
"825","1.0","3.0","1.0","5.0"
"826","2.0","1.0","0.0","3.0"
"827","13.0","13.0","9.0","35.0"
"828","6.0","5.0","0.0","11.0"
"829","1.0","0.0","2.0","3.0"
"830","1.0","0.0","0.0","1.0"
"831","2.0","15.0","1.0","18.0"
"832","1.0","0.0","0.0","1.0"
